,date,qty,price,count
1705,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",18.247180955790228,0.38,4
1706,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",18.247180955790228,0.39,78
1707,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",18.247180955790228,0.42,430
1708,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",18.247180955790228,0.55,5
1709,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",18.247180955790228,0.59,12
1710,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",18.247180955790228,0.63,7
1711,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",18.247180955790228,0.65,352
1712,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",18.247180955790228,0.75,12
1713,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",18.247180955790228,0.79,168
1714,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",18.247180955790228,0.82,62
1715,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",18.247180955790228,0.83,234
1716,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",18.247180955790228,0.85,382
1717,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",18.247180955790228,0.95,1
1718,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",18.247180955790228,1.0,3
1719,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",18.247180955790228,1.06,2
1720,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",18.247180955790228,1.12,1
1721,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",18.247180955790228,1.19,4
1722,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",18.247180955790228,1.25,1003
1723,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",18.247180955790228,1.45,67
1724,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",18.247180955790228,1.49,1
1725,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",18.247180955790228,1.55,3
1726,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",18.247180955790228,1.64,1
1727,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",18.247180955790228,1.65,626
1728,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",18.247180955790228,1.69,257
1729,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",18.247180955790228,1.79,19
1730,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",18.247180955790228,1.85,1
1731,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",18.247180955790228,1.95,70
1732,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",18.247180955790228,2.08,714
1733,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",18.247180955790228,2.1,71
1734,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",18.247180955790228,2.25,2
1735,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",18.247180955790228,2.49,20
1736,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",18.247180955790228,2.55,63
1737,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",18.247180955790228,2.6,1
1738,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",18.247180955790228,2.89,36
1739,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",18.247180955790228,2.95,188
1740,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",18.247180955790228,3.25,7
1741,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",18.247180955790228,3.28,1
1742,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",18.247180955790228,3.29,3
1743,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",18.247180955790228,3.32,1
1744,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",18.247180955790228,3.35,1
1745,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",18.247180955790228,3.39,18
1746,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",18.247180955790228,3.45,2
1747,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",18.247180955790228,3.57,1
1748,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",18.247180955790228,3.58,2
1749,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",18.247180955790228,3.75,108
1750,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",18.247180955790228,3.81,2
1751,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",18.247180955790228,3.89,2
1752,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",18.247180955790228,3.95,7
1753,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",18.247180955790228,4.08,1
1754,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",18.247180955790228,4.14,1
1755,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",18.247180955790228,4.15,67
1756,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",18.247180955790228,4.18,1
1757,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",18.247180955790228,4.25,41
1758,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",18.247180955790228,4.58,17
1759,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",18.247180955790228,4.6,1
1760,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",18.247180955790228,4.65,1
1761,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",18.247180955790228,4.95,63
1762,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",18.247180955790228,4.98,1
1763,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",18.247180955790228,5.14,1
1764,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",18.247180955790228,5.35,10
1765,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",18.247180955790228,5.45,26
1766,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",18.247180955790228,5.64,1
1767,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",18.247180955790228,5.66,1
1768,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",18.247180955790228,5.95,33
1769,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",18.247180955790228,6.25,1
1770,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",18.247180955790228,6.35,1
1771,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",18.247180955790228,6.65,6
1772,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",18.247180955790228,6.72,2
1773,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",18.247180955790228,6.75,24
1774,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",18.247180955790228,7.08,24
1775,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",18.247180955790228,7.45,3
1776,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",18.247180955790228,7.5,4
1777,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",18.247180955790228,7.65,1
1778,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",18.247180955790228,8.0,17
1779,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",18.247180955790228,8.5,13
1780,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",18.247180955790228,9.95,4
1781,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",18.247180955790228,10.4,1
1782,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",18.247180955790228,10.95,65
1783,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",18.247180955790228,11.15,1
1784,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",18.247180955790228,12.75,3
1785,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",18.247180955790228,14.95,1
1786,"[Timestamp('2011-06-14 00:00:00'), Timestamp('2011-12-09 00:00:00')]",18.247180955790228,24.95,1
1787,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",12.031477473932718,0.14,1
1788,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",12.031477473932718,0.19,8
1789,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",12.031477473932718,0.21,4
1790,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",12.031477473932718,0.25,1
1791,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",12.031477473932718,0.29,66
1792,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",12.031477473932718,0.3,1
1793,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",12.031477473932718,0.42,453
1794,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",12.031477473932718,0.55,22
1795,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",12.031477473932718,0.65,148
1796,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",12.031477473932718,0.73,2
1797,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",12.031477473932718,0.75,13
1798,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",12.031477473932718,0.85,748
1799,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",12.031477473932718,0.95,26
1800,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",12.031477473932718,1.05,3
1801,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",12.031477473932718,1.06,3
1802,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",12.031477473932718,1.24,1
1803,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",12.031477473932718,1.25,1342
1804,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",12.031477473932718,1.45,301
1805,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",12.031477473932718,1.48,1
1806,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",12.031477473932718,1.49,66
1807,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",12.031477473932718,1.65,542
1808,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",12.031477473932718,1.69,31
1809,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",12.031477473932718,1.85,6
1810,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",12.031477473932718,1.95,200
1811,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",12.031477473932718,2.1,334
1812,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",12.031477473932718,2.16,1
1813,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",12.031477473932718,2.21,3
1814,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",12.031477473932718,2.22,1
1815,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",12.031477473932718,2.25,6
1816,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",12.031477473932718,2.4,2
1817,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",12.031477473932718,2.55,119
1818,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",12.031477473932718,2.65,1
1819,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",12.031477473932718,2.75,1
1820,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",12.031477473932718,2.95,296
1821,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",12.031477473932718,3.21,2
1822,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",12.031477473932718,3.25,6
1823,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",12.031477473932718,3.35,10
1824,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",12.031477473932718,3.39,5
1825,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",12.031477473932718,3.45,3
1826,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",12.031477473932718,3.75,90
1827,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",12.031477473932718,3.81,1
1828,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",12.031477473932718,3.95,21
1829,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",12.031477473932718,4.25,18
1830,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",12.031477473932718,4.65,17
1831,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",12.031477473932718,4.95,49
1832,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",12.031477473932718,5.45,2
1833,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",12.031477473932718,5.55,12
1834,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",12.031477473932718,5.95,26
1835,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",12.031477473932718,6.35,7
1836,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",12.031477473932718,6.6,1
1837,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",12.031477473932718,6.75,2
1838,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",12.031477473932718,6.95,16
1839,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",12.031477473932718,7.65,9
1840,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",12.031477473932718,7.95,1
1841,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",12.031477473932718,8.49,1
1842,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",12.031477473932718,8.5,17
1843,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",12.031477473932718,8.95,1
1844,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",12.031477473932718,9.95,1
1845,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",12.031477473932718,10.95,6
1846,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",12.031477473932718,12.75,5
1847,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",12.031477473932718,34.95,1
1848,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,0.07,1
1849,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,0.1,2
1850,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,0.12,13
1851,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,0.14,1
1852,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,0.16,7
1853,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,0.18,4
1854,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,0.19,104
1855,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,0.2,1
1856,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,0.21,136
1857,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,0.24,1
1858,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,0.25,3
1859,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,0.29,169
1860,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,0.3,2
1861,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,0.32,7
1862,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,0.34,6
1863,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,0.36,38
1864,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,0.38,8
1865,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,0.4,6
1866,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,0.42,932
1867,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,0.5,8
1868,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,0.53,2
1869,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,0.55,261
1870,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,0.64,11
1871,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,0.65,194
1872,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,0.72,56
1873,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,0.73,1
1874,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,0.75,14
1875,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,0.85,577
1876,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,0.94,1
1877,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,0.95,9
1878,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,1.05,1
1879,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,1.06,109
1880,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,1.25,665
1881,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,1.45,158
1882,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,1.48,2
1883,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,1.49,19
1884,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,1.53,4
1885,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,1.55,1
1886,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,1.65,355
1887,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,1.69,116
1888,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,1.85,31
1889,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,1.88,5
1890,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,1.93,2
1891,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,1.95,172
1892,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,2.1,172
1893,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,2.12,1
1894,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,2.16,1
1895,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,2.17,11
1896,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,2.21,3
1897,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,2.31,6
1898,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,2.4,4
1899,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,2.55,220
1900,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,2.65,1
1901,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,2.69,2
1902,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,2.75,11
1903,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,2.95,96
1904,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,3.21,3
1905,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,3.24,2
1906,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,3.25,5
1907,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,3.37,5
1908,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,3.39,93
1909,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,3.44,2
1910,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,3.45,14
1911,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,3.75,72
1912,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,3.81,6
1913,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,3.82,3
1914,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,3.86,1
1915,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,3.88,1
1916,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,3.95,2
1917,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,4.25,95
1918,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,4.6,1
1919,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,4.62,1
1920,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,4.65,14
1921,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,4.78,3
1922,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,4.95,31
1923,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,5.45,10
1924,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,5.55,2
1925,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,5.95,8
1926,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,6.35,1
1927,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,6.38,2
1928,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,6.6,1
1929,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,6.75,33
1930,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,6.91,1
1931,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,6.95,2
1932,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,7.13,1
1933,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,7.45,1
1934,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,7.65,15
1935,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,7.95,1
1936,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,8.49,3
1937,"[Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-24 00:00:00')]",48.80402965215738,8.5,11
